Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
D1435F39,FR SAS,AR,IT,111147.78,CHF,1.0741,119383.83,USD,2024-02-19,2024-06-06,4668
C05B3133,UK PLC,AP,Sales,67281.84,USD,1.0,67281.84,USD,2024-04-06,2024-05-19,4383
9C84F031,US Inc,AP,Manufacturing,6834.06,JPY,0.0069,47.16,USD,2024-11-28,2024-12-21,4546
C3D94F6C,JP Ltd,AR,Sales,11012.42,CHF,1.1144,12272.24,USD,2025-01-13,2025-02-20,4542
6D96B2C9,JP Ltd,AP,Logistics,26820.99,JPY,0.0068,182.38,USD,2025-01-25,2025-05-10,4456
9439631A,JP Ltd,AR,Logistics,1604.75,JPY,0.0073,11.71,USD,2025-04-23,2025-07-19,4548
8A0081C7,AU Pty,AP,Sales,15124.76,USD,1.0,15124.76,USD,2024-08-14,2024-09-18,4338
225F5253,US Inc,AR,Logistics,50310.75,USD,1.0,50310.75,USD,2025-01-31,2025-02-19,4098
FAA02CB5,US Inc,AR,Sales,11414.16,EUR,1.0555,12047.65,USD,2025-03-10,2025-04-22,4485
65D39C16,US Inc,AP,Sales,31062.79,JPY,0.0072,223.65,USD,2025-02-04,2025-02-22,4342
A86930BE,US Inc,AP,Logistics,29589.83,EUR,1.1322,33501.61,USD,2025-01-13,2025-02-25,4298
5CBAE694,FR SAS,AP,R&D,15133.36,EUR,1.077,16298.63,USD,2024-04-23,2024-07-17,4244
03E0E581,US Inc,AR,IT,58041.15,AUD,0.6806,39502.81,USD,2024-04-26,2024-06-08,4654
03E49369,DE GmbH,AP,Logistics,8549.27,CHF,1.0915,9331.53,USD,2024-08-07,2024-08-28,4692
A40C36F6,US Inc,Intercompany,Finance,85199.86,CNY,0.1445,12311.38,USD,2024-04-01,2024-07-25,4993
78D2DC91,US Inc,Intercompany,Sales,11490.73,AUD,0.7328,8420.41,USD,2024-03-25,2024-04-13,4968
262BAF74,DE GmbH,Intercompany,Manufacturing,35587.37,USD,1.0,35587.37,USD,2024-08-26,2024-09-29,4928
2E1D6879,UK PLC,AP,Sales,6087.93,EUR,1.1475,6985.9,USD,2025-04-16,2025-06-22,4646
1445CF6C,CA Corp,Intercompany,R&D,11365.2,CAD,0.7627,8668.24,USD,2024-07-16,2024-09-22,4117
0BB512E3,CA Corp,AP,HR,70474.48,GBP,1.2727,89692.87,USD,2024-06-02,2024-08-28,4436
B225A1E6,DE GmbH,Intercompany,R&D,19118.87,CNY,0.1429,2732.09,USD,2024-07-09,2024-10-11,4350
4BCC77F9,FR SAS,AP,IT,21366.55,EUR,1.0906,23302.36,USD,2025-02-10,2025-05-19,4431
35771415,US Inc,AP,Sales,25514.85,EUR,1.1312,28862.4,USD,2025-02-06,2025-05-06,4896
6F1E65BC,AU Pty,AR,Manufacturing,15237.87,EUR,1.1313,17238.6,USD,2024-08-11,2024-11-23,4586
C4A2925E,US Inc,AP,R&D,47205.99,CAD,0.7622,35980.41,USD,2024-12-15,2025-03-27,4671
B47A354B,DE GmbH,AR,Finance,47445.15,EUR,1.0858,51515.94,USD,2025-02-03,2025-04-28,4361
045A3AA4,UK PLC,AR,HR,76618.66,CHF,1.1365,87077.11,USD,2024-06-21,2024-08-26,4395
CEDC7835,DE GmbH,AP,HR,25473.06,GBP,1.308,33318.76,USD,2024-06-27,2024-07-30,4446
208A34F2,AU Pty,AP,Sales,49203.56,CAD,0.7934,39038.1,USD,2024-07-29,2024-09-17,4981
C1BC6552,JP Ltd,AR,Logistics,12845.22,CNY,0.1373,1763.65,USD,2024-02-09,2024-04-24,4800
9FB356EB,DE GmbH,Intercompany,Sales,11229.75,EUR,1.1249,12632.35,USD,2025-01-26,2025-05-03,4375
E1F5BA2F,DE GmbH,AP,Finance,14665.16,CAD,0.7375,10815.56,USD,2024-01-03,2024-01-19,4158
7D09205B,AU Pty,AP,IT,26489.22,GBP,1.2569,33294.3,USD,2024-10-02,2024-12-11,4501
04EBAB2D,CA Corp,AR,Manufacturing,13719.58,AUD,0.6998,9600.96,USD,2024-04-02,2024-06-08,4597
6F59D353,DE GmbH,AP,IT,25884.22,GBP,1.3403,34692.62,USD,2024-06-20,2024-07-21,4087
837B9AF5,US Inc,Intercompany,Logistics,24811.75,USD,1.0,24811.75,USD,2025-02-07,2025-04-11,4876
749EC81E,UK PLC,AP,Finance,20519.41,AUD,0.7004,14371.79,USD,2024-05-21,2024-07-14,4705
7FEFB14E,CA Corp,AR,HR,11716.16,USD,1.0,11716.16,USD,2025-02-16,2025-04-06,4961
1605240F,AU Pty,AP,Logistics,8472.46,EUR,1.1487,9732.31,USD,2025-03-09,2025-05-15,4029
8CAF42BA,JP Ltd,AR,HR,16175.39,USD,1.0,16175.39,USD,2025-03-01,2025-03-26,4812
093A78FD,JP Ltd,Intercompany,Sales,11518.05,CHF,1.054,12140.02,USD,2025-03-09,2025-06-18,4437
0DB2FD3B,CA Corp,Intercompany,Sales,98764.06,CHF,1.0582,104512.13,USD,2024-12-03,2025-01-02,4077
5B6A8CD1,DE GmbH,AP,Sales,7326.54,AUD,0.6527,4782.03,USD,2024-04-03,2024-07-23,4465
F0355F31,DE GmbH,AR,Finance,27372.33,USD,1.0,27372.33,USD,2024-04-06,2024-06-01,4967
85FC6038,DE GmbH,AR,Finance,18167.44,EUR,1.0838,19689.87,USD,2024-08-05,2024-09-04,4869
5040880C,FR SAS,AP,IT,60476.45,CNY,0.1409,8521.13,USD,2024-02-20,2024-03-29,4403
40B74253,FR SAS,Intercompany,Manufacturing,112934.36,AUD,0.7083,79991.41,USD,2024-04-13,2024-07-15,4431
7866DFA0,CA Corp,AP,Logistics,40629.22,CAD,0.7253,29468.37,USD,2025-03-03,2025-04-17,4599
5E3C2511,AU Pty,AP,Sales,15714.23,EUR,1.1231,17648.65,USD,2025-06-16,2025-08-19,4237
720141BD,US Inc,AP,IT,72833.89,JPY,0.007,509.84,USD,2024-07-04,2024-07-25,4229
27671BE8,CA Corp,AP,Logistics,33182.67,CHF,1.1331,37599.28,USD,2024-05-27,2024-09-16,4241
8BA18A9A,UK PLC,Intercompany,Logistics,14426.05,GBP,1.2907,18619.7,USD,2024-07-17,2024-08-16,4198
217A3379,JP Ltd,Intercompany,R&D,9392.87,JPY,0.0067,62.93,USD,2024-03-03,2024-04-17,4057
0E14AD0A,AU Pty,AR,Manufacturing,5239.63,AUD,0.6768,3546.18,USD,2025-02-10,2025-04-13,4245
E8D6385F,DE GmbH,Intercompany,IT,54575.66,AUD,0.7374,40244.09,USD,2024-01-31,2024-02-18,4941
232E373D,FR SAS,AP,Manufacturing,121271.86,GBP,1.3114,159035.92,USD,2025-04-12,2025-06-14,4766
48A14050,US Inc,Intercompany,Finance,6201.28,EUR,1.0645,6601.26,USD,2025-02-24,2025-03-24,4910
004D2568,DE GmbH,AP,HR,12295.0,CHF,1.0998,13522.04,USD,2025-02-06,2025-05-17,4218
42852477,CA Corp,AR,Logistics,32254.9,USD,1.0,32254.9,USD,2024-06-27,2024-10-01,4433
A18B1A08,UK PLC,Intercompany,R&D,14325.22,CAD,0.7281,10430.19,USD,2024-11-04,2024-12-08,4859
86689522,AU Pty,AP,IT,16565.34,USD,1.0,16565.34,USD,2024-12-13,2025-02-08,4446
1D3B6EF5,FR SAS,Intercompany,HR,45568.87,CNY,0.1382,6297.62,USD,2024-01-27,2024-04-21,4672
35F64CD1,DE GmbH,AR,Sales,14839.19,EUR,1.073,15922.45,USD,2024-09-19,2024-12-05,4851
C1E3FE98,JP Ltd,AR,Finance,33709.55,GBP,1.2544,42285.26,USD,2024-01-30,2024-05-19,4043
5FA67D3A,DE GmbH,Intercompany,Logistics,59525.24,CNY,0.1477,8791.88,USD,2024-12-01,2025-02-11,4298
5EF0633C,CA Corp,Intercompany,IT,23668.96,EUR,1.0974,25974.32,USD,2025-02-13,2025-06-02,4218
F8D1DADD,CA Corp,AR,R&D,22934.66,CNY,0.1516,3476.89,USD,2025-05-12,2025-05-31,4960
0AF78FE6,JP Ltd,AR,Finance,16261.13,GBP,1.2561,20425.61,USD,2024-08-23,2024-11-23,4157
CDD0FCAF,FR SAS,AP,Finance,12533.88,CAD,0.77,9651.09,USD,2024-04-03,2024-05-18,4706
71C6552F,UK PLC,AP,Logistics,33204.68,CAD,0.7947,26387.76,USD,2024-09-08,2024-11-19,4537
632D6A93,UK PLC,AP,HR,29950.04,EUR,1.093,32735.39,USD,2024-04-15,2024-05-06,4879
EC624CAC,UK PLC,AR,Logistics,1851.04,CAD,0.7855,1453.99,USD,2024-01-15,2024-04-16,4176
1D62FF8B,US Inc,Intercompany,HR,67062.37,USD,1.0,67062.37,USD,2024-04-10,2024-06-19,4090
5262B086,CA Corp,AP,HR,11976.58,EUR,1.0681,12792.19,USD,2025-03-15,2025-06-03,4527
C18AE0EE,FR SAS,AP,HR,21289.06,EUR,1.0927,23262.56,USD,2024-06-13,2024-09-26,4216
CD131AD4,DE GmbH,AP,IT,22041.23,CAD,0.7674,16914.44,USD,2024-08-18,2024-10-17,4505
529EE622,JP Ltd,Intercompany,Manufacturing,28254.9,CNY,0.1467,4144.99,USD,2024-06-09,2024-09-10,4429
832C59E3,US Inc,Intercompany,R&D,33958.83,GBP,1.3288,45124.49,USD,2024-06-27,2024-09-18,4591
26A4C9F7,CA Corp,Intercompany,HR,267817.6,CNY,0.1486,39797.7,USD,2025-05-04,2025-06-27,4540
9C035130,US Inc,AP,Logistics,15753.12,USD,1.0,15753.12,USD,2024-06-03,2024-09-06,4621
94523B73,AU Pty,AP,Manufacturing,18566.2,USD,1.0,18566.2,USD,2025-04-03,2025-07-02,4612
B2C57712,CA Corp,Intercompany,Manufacturing,2247.6,CHF,1.0858,2440.44,USD,2024-08-01,2024-08-26,4948
F0677220,CA Corp,AP,Sales,2672.65,AUD,0.7227,1931.52,USD,2025-03-19,2025-04-18,4397
24FBFDFB,AU Pty,AR,IT,58630.55,EUR,1.1482,67319.6,USD,2024-05-09,2024-06-05,4756
FB3A2DD4,US Inc,AP,HR,4490.7,AUD,0.7206,3236.0,USD,2024-08-03,2024-09-29,4321
532353B4,DE GmbH,AP,Finance,13037.54,USD,1.0,13037.54,USD,2024-10-21,2024-12-17,4418
0AB49DF7,US Inc,AR,IT,34103.76,JPY,0.0068,231.91,USD,2024-03-03,2024-05-26,4068
888CE7E1,AU Pty,Intercompany,Manufacturing,71227.29,CAD,0.8108,57751.09,USD,2024-02-06,2024-04-06,4644
7DC8DD47,CA Corp,AP,Finance,8127.12,CHF,1.0886,8847.18,USD,2024-07-23,2024-10-06,4351
645AC011,DE GmbH,AP,Logistics,8475.25,CNY,0.1461,1238.23,USD,2025-02-20,2025-03-26,4733
E7C280B1,FR SAS,AP,HR,32937.39,GBP,1.2564,41382.54,USD,2024-10-15,2025-02-11,4701
F693B5F0,JP Ltd,Intercompany,HR,4597.78,JPY,0.0072,33.1,USD,2025-03-02,2025-05-23,4437
8478EC52,US Inc,Intercompany,Sales,172578.16,EUR,1.0591,182777.53,USD,2024-08-13,2024-09-10,4950
D97EED73,CA Corp,AP,Logistics,67562.89,CNY,0.1469,9924.99,USD,2025-04-01,2025-05-05,4064
F64D5220,FR SAS,Intercompany,IT,34560.9,JPY,0.0073,252.29,USD,2024-08-31,2024-12-08,4583
9ADE49A5,CA Corp,AR,HR,4435.17,EUR,1.0515,4663.58,USD,2024-11-16,2025-02-07,4557
62F67388,CA Corp,Intercompany,Manufacturing,4408.69,GBP,1.3203,5820.79,USD,2024-07-10,2024-08-31,4261
09E7C42F,DE GmbH,Intercompany,Logistics,43665.95,USD,1.0,43665.95,USD,2024-02-17,2024-05-17,4225
AD217E6A,UK PLC,AP,IT,19628.55,USD,1.0,19628.55,USD,2024-12-08,2025-04-03,4676
4367527F,FR SAS,AR,IT,16657.2,CNY,0.1527,2543.55,USD,2025-06-21,2025-10-01,4278
3C739631,FR SAS,AP,IT,20645.38,GBP,1.3359,27580.16,USD,2025-04-01,2025-07-09,4495
BD489195,UK PLC,AP,HR,23499.19,CNY,0.136,3195.89,USD,2024-09-25,2024-12-28,4816
B95A0078,UK PLC,Intercompany,Manufacturing,5903.01,JPY,0.0073,43.09,USD,2024-08-05,2024-09-30,4338
D10CDCE3,UK PLC,AR,Logistics,5461.26,JPY,0.0067,36.59,USD,2025-02-01,2025-05-17,4408
24DC4FA8,US Inc,AR,Finance,8574.19,CHF,1.0769,9233.55,USD,2024-07-30,2024-11-25,4725
3C43D797,FR SAS,AR,Finance,8277.95,AUD,0.7002,5796.22,USD,2024-04-03,2024-06-16,4819
60442F39,JP Ltd,Intercompany,Finance,28111.22,USD,1.0,28111.22,USD,2024-06-22,2024-09-27,4225
EF4A4D78,CA Corp,AP,Logistics,18334.17,USD,1.0,18334.17,USD,2024-11-15,2025-02-24,4370
2CBF78CD,FR SAS,AP,Manufacturing,19116.8,JPY,0.0069,131.91,USD,2024-05-13,2024-08-10,4561
E9F8AE30,FR SAS,Intercompany,Finance,35850.28,CNY,0.1507,5402.64,USD,2024-06-07,2024-09-30,4771
C55008EA,AU Pty,AR,HR,26004.39,CNY,0.1479,3846.05,USD,2024-08-09,2024-10-05,4862
908FD6D3,DE GmbH,AP,Sales,34343.44,JPY,0.0071,243.84,USD,2024-04-08,2024-06-29,4133
88AC8E38,DE GmbH,Intercompany,Manufacturing,59599.18,EUR,1.0731,63955.88,USD,2024-01-05,2024-01-22,4024
191CFC43,UK PLC,Intercompany,R&D,23190.5,GBP,1.2914,29948.21,USD,2024-09-12,2024-12-17,4236
B7CD7E6F,UK PLC,Intercompany,HR,19114.34,CHF,1.0605,20270.76,USD,2024-07-27,2024-10-23,4379
7E902E9E,FR SAS,AR,Sales,78694.44,CNY,0.1513,11906.47,USD,2025-03-31,2025-05-16,4952
631D4667,US Inc,Intercompany,Finance,7281.77,AUD,0.6652,4843.83,USD,2024-03-30,2024-06-08,4977
6317F9B5,AU Pty,Intercompany,Finance,25621.07,CNY,0.1508,3863.66,USD,2024-11-23,2025-02-03,4918
32F49DBF,US Inc,Intercompany,Manufacturing,49492.13,CHF,1.1216,55510.37,USD,2024-01-06,2024-01-30,4449
27EF7905,FR SAS,Intercompany,Finance,15009.62,CHF,1.0972,16468.56,USD,2024-10-13,2024-12-28,4822
2850B773,AU Pty,AP,Logistics,55245.66,EUR,1.0771,59505.1,USD,2025-06-20,2025-10-07,4683
5F14E253,JP Ltd,AR,Manufacturing,14153.7,JPY,0.0075,106.15,USD,2024-10-25,2024-12-02,4690
21A28E5E,JP Ltd,AP,Sales,34404.72,EUR,1.0696,36799.29,USD,2025-03-04,2025-06-28,4792
17D51068,AU Pty,AR,Finance,27246.33,AUD,0.7356,20042.4,USD,2025-04-06,2025-07-24,4975
58528F8F,JP Ltd,AR,Manufacturing,9052.95,USD,1.0,9052.95,USD,2025-04-02,2025-05-09,4061
D3953167,JP Ltd,AP,HR,10808.76,AUD,0.671,7252.68,USD,2024-03-09,2024-04-29,4347
A8C142DA,FR SAS,AP,IT,2843.57,CNY,0.1536,436.77,USD,2024-04-26,2024-05-16,4112
4680CAC4,FR SAS,AP,HR,41348.74,EUR,1.0668,44110.84,USD,2024-04-15,2024-07-15,4270
5824363A,AU Pty,Intercompany,Finance,15635.14,AUD,0.6839,10692.87,USD,2024-06-29,2024-09-19,4729
B3F87447,JP Ltd,Intercompany,R&D,45739.64,EUR,1.0959,50126.07,USD,2024-08-05,2024-09-16,4152
3BBF9351,JP Ltd,AP,Manufacturing,24895.86,CNY,0.1458,3629.82,USD,2024-03-19,2024-07-17,4101
F66F1737,CA Corp,AR,R&D,9831.51,USD,1.0,9831.51,USD,2024-09-17,2024-11-09,4581
66D77E49,CA Corp,Intercompany,IT,176889.56,USD,1.0,176889.56,USD,2025-06-23,2025-09-11,4102
579E22E7,AU Pty,Intercompany,HR,23510.59,JPY,0.0069,162.22,USD,2025-06-21,2025-08-23,4865
C8C25053,UK PLC,AP,IT,12882.08,CNY,0.1431,1843.43,USD,2025-03-07,2025-04-18,4666
DE767172,UK PLC,Intercompany,Sales,8555.73,EUR,1.1289,9658.56,USD,2024-06-19,2024-07-13,4048
B0E4C87E,DE GmbH,AP,Logistics,39275.86,CNY,0.1494,5867.81,USD,2025-01-27,2025-03-05,4687
A3803F67,US Inc,AP,Sales,117075.16,CAD,0.8089,94702.1,USD,2024-11-22,2025-02-24,4621
6761BB76,AU Pty,AR,IT,28169.3,USD,1.0,28169.3,USD,2025-02-08,2025-05-23,4118
8BEECAB0,FR SAS,AR,Sales,32184.23,GBP,1.2684,40822.48,USD,2025-03-17,2025-06-05,4290
632071E4,UK PLC,AR,R&D,13443.9,EUR,1.1184,15035.66,USD,2025-05-22,2025-06-16,4197
FEA55D80,UK PLC,AR,R&D,8305.53,CAD,0.7366,6117.85,USD,2024-01-18,2024-03-03,4344
6B305434,AU Pty,AP,HR,12428.39,CHF,1.0961,13622.76,USD,2025-04-12,2025-05-26,4424
0A9410B0,JP Ltd,AR,Logistics,15906.42,GBP,1.2864,20462.02,USD,2024-05-08,2024-08-24,4263
99AAC4C0,JP Ltd,AP,HR,36183.39,AUD,0.6641,24029.39,USD,2025-04-06,2025-05-07,4167
293A124C,JP Ltd,AP,R&D,68674.71,CAD,0.7264,49885.31,USD,2025-01-16,2025-02-10,4136
31755FCE,CA Corp,AP,HR,16345.1,EUR,1.0918,17845.58,USD,2025-05-31,2025-07-09,4728
C1CCC67E,US Inc,Intercompany,Manufacturing,8449.5,CAD,0.7208,6090.4,USD,2024-02-20,2024-06-14,4012
AF441DF6,JP Ltd,AP,Sales,23889.6,AUD,0.6823,16299.87,USD,2024-06-13,2024-08-30,4561
C18B17FC,US Inc,AP,IT,12478.96,USD,1.0,12478.96,USD,2025-05-03,2025-06-09,4810
5A23CC08,UK PLC,AP,R&D,57135.83,CHF,1.0646,60826.8,USD,2025-05-02,2025-07-30,4220
539D5E23,UK PLC,AR,HR,44771.8,USD,1.0,44771.8,USD,2025-02-26,2025-04-05,4848
082B2C6C,DE GmbH,AR,Manufacturing,38162.99,CNY,0.1448,5526.0,USD,2024-07-28,2024-10-10,4512
B0657D32,AU Pty,Intercompany,R&D,6505.47,CAD,0.7681,4996.85,USD,2024-07-29,2024-08-20,4432
A762E149,FR SAS,Intercompany,Logistics,72070.06,AUD,0.7362,53057.98,USD,2024-02-21,2024-06-01,4466
BA18C3B9,CA Corp,AR,HR,9364.82,USD,1.0,9364.82,USD,2024-12-28,2025-02-08,4001
540DD1B1,DE GmbH,AR,HR,19898.3,CAD,0.7247,14420.3,USD,2024-12-23,2025-04-22,4427
608D8FF0,CA Corp,Intercompany,R&D,20680.91,AUD,0.663,13711.44,USD,2024-06-19,2024-09-03,4815
65307F74,DE GmbH,AP,Manufacturing,9101.75,CAD,0.8011,7291.41,USD,2024-07-27,2024-09-19,4935
C520A8D9,UK PLC,Intercompany,R&D,40652.21,CAD,0.7738,31456.68,USD,2024-03-15,2024-04-29,4726
217F9B00,AU Pty,Intercompany,Manufacturing,13605.36,CNY,0.1457,1982.3,USD,2024-09-26,2024-12-01,4308
1BC15B97,US Inc,AR,Finance,122421.08,CAD,0.8195,100324.08,USD,2024-11-06,2025-01-16,4535
E6826DAB,DE GmbH,AP,IT,377990.21,CNY,0.1386,52389.44,USD,2024-01-07,2024-04-25,4866
9DF2A099,UK PLC,AP,Manufacturing,20732.89,CNY,0.1547,3207.38,USD,2024-09-29,2025-01-10,4056
7E00B96C,JP Ltd,Intercompany,IT,33848.95,JPY,0.0065,220.02,USD,2024-10-21,2024-12-16,4158
98E47DA6,US Inc,AP,Sales,24063.11,CHF,1.1147,26823.15,USD,2024-07-03,2024-10-24,4828
10675394,FR SAS,AR,Logistics,16926.77,CNY,0.1366,2312.2,USD,2025-02-03,2025-03-16,4501
12FBCB7F,UK PLC,AR,R&D,16205.26,CHF,1.099,17809.58,USD,2025-03-05,2025-03-25,4408
F754A72D,JP Ltd,AP,Sales,204901.25,USD,1.0,204901.25,USD,2025-01-21,2025-02-07,4706
886120BC,AU Pty,AP,Manufacturing,2564.3,CNY,0.1432,367.21,USD,2025-04-28,2025-07-11,4964
8021F4AD,CA Corp,AP,Logistics,23888.46,EUR,1.0545,25190.38,USD,2025-02-24,2025-04-08,4140
58215187,AU Pty,Intercompany,Finance,120331.85,USD,1.0,120331.85,USD,2025-03-27,2025-04-19,4526
1D6926BB,JP Ltd,AP,Sales,19825.09,CAD,0.7721,15306.95,USD,2025-05-18,2025-08-03,4882
D22109C4,JP Ltd,AP,Sales,80744.41,USD,1.0,80744.41,USD,2024-04-29,2024-08-15,4449
926D110E,JP Ltd,AR,Logistics,9296.24,GBP,1.2553,11669.57,USD,2024-05-01,2024-08-24,4409
E8F4CE8B,FR SAS,AR,Sales,29952.83,CHF,1.1091,33220.68,USD,2024-03-20,2024-06-22,4371
920CE0E7,FR SAS,AR,R&D,87068.77,CNY,0.1517,13208.33,USD,2024-12-14,2025-04-11,4085
38E0D838,FR SAS,AR,Finance,33023.69,EUR,1.1359,37511.61,USD,2025-06-20,2025-10-06,4154
155EED3C,DE GmbH,AR,Logistics,16973.95,CNY,0.1517,2574.95,USD,2024-07-23,2024-08-31,4916
1EBBCFE4,US Inc,AP,HR,38849.76,CAD,0.7504,29152.86,USD,2024-01-23,2024-02-09,4859
4B49ABC5,AU Pty,Intercompany,Manufacturing,32786.35,USD,1.0,32786.35,USD,2025-05-13,2025-06-21,4804
BB164CE4,US Inc,AP,IT,8437.14,GBP,1.3381,11289.74,USD,2024-02-25,2024-05-09,4952
389AEECD,JP Ltd,Intercompany,R&D,33154.85,EUR,1.1058,36662.63,USD,2025-03-10,2025-05-28,4695
728E0FD7,CA Corp,AP,HR,102454.82,GBP,1.3244,135691.16,USD,2025-04-20,2025-08-14,4297
3243441E,UK PLC,AR,R&D,129753.98,CHF,1.1243,145882.4,USD,2024-08-24,2024-11-21,4479
3182DBB0,FR SAS,AP,IT,12021.52,GBP,1.2609,15157.93,USD,2024-09-21,2024-10-15,4420
4E8347FA,CA Corp,AR,Finance,34625.19,CHF,1.0821,37467.92,USD,2024-01-08,2024-03-26,4179
BB6F4319,DE GmbH,Intercompany,HR,93806.17,CAD,0.7243,67943.81,USD,2024-01-30,2024-05-18,4804
4FC9724F,JP Ltd,AP,IT,18045.63,AUD,0.701,12649.99,USD,2024-12-30,2025-04-07,4482
D4E68BC1,UK PLC,AR,R&D,95045.06,JPY,0.0067,636.8,USD,2024-12-13,2025-04-10,4297
78A0C751,FR SAS,Intercompany,R&D,18440.42,CNY,0.1433,2642.51,USD,2025-01-10,2025-04-27,4069
82FDAF6F,US Inc,Intercompany,R&D,23963.71,GBP,1.2739,30527.37,USD,2025-06-07,2025-08-15,4785
05055CF0,AU Pty,AR,R&D,15848.42,GBP,1.3137,20820.07,USD,2024-09-09,2024-11-04,4551
3E1A488E,US Inc,AR,Manufacturing,21742.76,JPY,0.0072,156.55,USD,2025-03-28,2025-07-17,4642
0CA3E93D,DE GmbH,AR,Manufacturing,161415.86,GBP,1.3102,211487.06,USD,2024-09-22,2024-10-30,4627
D4A5FBE0,AU Pty,Intercompany,Finance,11180.75,GBP,1.3099,14645.66,USD,2024-10-03,2025-01-04,4501
A775E3E5,UK PLC,AR,HR,26815.4,EUR,1.1363,30470.34,USD,2024-11-27,2025-03-21,4468
7EC0A09C,DE GmbH,AP,Manufacturing,48481.71,CHF,1.1063,53635.32,USD,2024-01-05,2024-02-22,4592
5874FE42,AU Pty,AP,Logistics,4855.3,GBP,1.2834,6231.29,USD,2024-11-17,2024-12-15,4693
48307AD1,AU Pty,AR,Logistics,19930.72,USD,1.0,19930.72,USD,2024-08-27,2024-12-22,4612
44381105,UK PLC,AP,Logistics,120113.16,CHF,1.0575,127019.67,USD,2024-03-26,2024-06-01,4962
84DE8290,AU Pty,AP,HR,43432.16,EUR,1.109,48166.27,USD,2025-04-18,2025-07-24,4343
3FE0D52E,CA Corp,Intercompany,Manufacturing,184959.14,CAD,0.7906,146228.7,USD,2025-06-28,2025-09-08,4666
576A9297,FR SAS,AR,HR,105981.14,JPY,0.0072,763.06,USD,2024-11-21,2025-01-18,4989
584AF494,US Inc,AR,Manufacturing,7951.98,CNY,0.1399,1112.48,USD,2024-02-02,2024-04-09,4000
9C3E1C2C,DE GmbH,AP,IT,24517.84,CAD,0.7219,17699.43,USD,2024-12-25,2025-03-23,4903
E6FB8029,CA Corp,AP,Manufacturing,17433.31,GBP,1.2792,22300.69,USD,2025-05-20,2025-07-21,4639
39186D4A,AU Pty,AP,R&D,16805.63,USD,1.0,16805.63,USD,2025-03-11,2025-03-29,4287
FC1A7E44,CA Corp,AP,IT,110104.24,CNY,0.1438,15832.99,USD,2025-05-15,2025-07-20,4835
8C396078,UK PLC,AR,Sales,20825.37,AUD,0.6615,13775.98,USD,2024-10-07,2024-12-13,4802
CDC7B02D,US Inc,AR,HR,23535.45,GBP,1.305,30713.76,USD,2024-03-27,2024-05-08,4016
14859B9A,UK PLC,AP,Manufacturing,40292.99,CAD,0.7438,29969.93,USD,2025-06-05,2025-09-27,4758
1BDC6202,US Inc,AR,Logistics,4515.37,GBP,1.3462,6078.59,USD,2024-12-21,2025-02-25,4234
3C569E60,FR SAS,Intercompany,R&D,56407.67,CNY,0.1485,8376.54,USD,2025-02-16,2025-06-03,4122
E5B9C13E,DE GmbH,Intercompany,Logistics,55550.45,CNY,0.1471,8171.47,USD,2024-06-24,2024-07-28,4990
2F6BA5DF,AU Pty,AR,HR,29258.54,CNY,0.1466,4289.3,USD,2024-04-29,2024-06-21,4407
9151BF01,FR SAS,AR,Sales,35921.17,GBP,1.322,47487.79,USD,2024-07-30,2024-09-08,4526
F302B9E2,FR SAS,Intercompany,Manufacturing,54872.14,CAD,0.7257,39820.71,USD,2024-01-03,2024-01-28,4949
744961E0,AU Pty,Intercompany,HR,3400.38,JPY,0.0067,22.78,USD,2024-06-15,2024-09-01,4611
D2FA7CAB,JP Ltd,AR,HR,7497.32,EUR,1.0759,8066.37,USD,2025-02-27,2025-05-10,4418
A2237C0C,CA Corp,Intercompany,HR,5269.3,GBP,1.2775,6731.53,USD,2024-03-11,2024-06-05,4238
6633E750,FR SAS,AR,R&D,143716.46,CAD,0.7729,111078.45,USD,2024-09-16,2024-12-04,4453
6578EB80,UK PLC,Intercompany,Finance,4174.81,EUR,1.0745,4485.83,USD,2025-04-11,2025-07-02,4490
52ECF1ED,JP Ltd,AP,HR,10146.02,CHF,1.0744,10900.88,USD,2024-11-27,2025-02-14,4903
52A23270,UK PLC,AP,R&D,41207.7,JPY,0.0073,300.82,USD,2024-02-28,2024-05-25,4200
57311715,DE GmbH,Intercompany,IT,6155.93,AUD,0.7026,4325.16,USD,2025-02-21,2025-05-01,4524
17AFF6A4,CA Corp,Intercompany,IT,11856.65,JPY,0.0067,79.44,USD,2025-05-09,2025-06-07,4922
3E882BE5,AU Pty,AR,HR,10810.02,CNY,0.1491,1611.77,USD,2024-08-04,2024-11-28,4070
00FCC861,UK PLC,AP,Finance,51740.47,USD,1.0,51740.47,USD,2024-04-24,2024-06-18,4709
0C373290,FR SAS,Intercompany,Sales,58723.67,JPY,0.0069,405.19,USD,2024-04-24,2024-08-21,4179
5E5D4B4D,AU Pty,AR,IT,6211.77,CNY,0.1406,873.37,USD,2024-03-01,2024-05-09,4625
3954730B,CA Corp,AP,R&D,70092.94,EUR,1.1487,80515.76,USD,2024-09-14,2025-01-06,4549
3C9BB31B,FR SAS,Intercompany,IT,8821.13,CAD,0.8002,7058.67,USD,2024-12-01,2025-01-07,4899
E0F76AB6,FR SAS,AP,Logistics,13009.34,GBP,1.2503,16265.58,USD,2025-03-08,2025-05-31,4894
