Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
8B07919A,DE GmbH,AR,IT,16392.36,AUD,0.7038,11536.94,USD,2025-05-24,2025-08-15,4142
33C211D2,FR SAS,AP,Manufacturing,33867.22,CHF,1.0943,37060.9,USD,2025-06-25,2025-08-19,4110
32E031D3,JP Ltd,AP,Manufacturing,5186.79,CNY,0.1449,751.57,USD,2025-05-19,2025-07-28,4617
55B0ADAA,JP Ltd,AP,Finance,7245.56,CNY,0.1424,1031.77,USD,2025-05-27,2025-06-20,4445
878DB713,US Inc,Intercompany,Manufacturing,48459.71,CHF,1.076,52142.65,USD,2025-06-24,2025-08-27,4858
7D9F1212,JP Ltd,Intercompany,Logistics,40473.48,EUR,1.1187,45277.68,USD,2025-05-21,2025-06-30,4668
99DEB3FF,CA Corp,AR,Logistics,61351.03,JPY,0.0066,404.92,USD,2025-05-12,2025-07-15,4584
1F2E408A,FR SAS,AP,Logistics,15320.19,JPY,0.0075,114.9,USD,2025-06-03,2025-07-12,4053
75A2CB37,CA Corp,AR,Manufacturing,5545.02,EUR,1.098,6088.43,USD,2025-05-31,2025-07-13,4535
BE563D2F,DE GmbH,AR,Sales,6289.83,JPY,0.0069,43.4,USD,2025-06-29,2025-08-31,4369
C47B6CE5,US Inc,Intercompany,Logistics,23263.27,AUD,0.7143,16616.95,USD,2025-05-17,2025-06-26,4845
8AFF93E5,AU Pty,AR,Finance,29347.41,GBP,1.3444,39454.66,USD,2025-06-07,2025-08-13,4140
513A58F5,DE GmbH,Intercompany,Logistics,15882.73,CNY,0.155,2461.82,USD,2025-05-21,2025-07-19,4012
6D4AAE7C,US Inc,AR,R&D,52723.13,JPY,0.0071,374.33,USD,2025-05-08,2025-05-26,4074
1A9AA97F,UK PLC,AP,Manufacturing,43926.55,EUR,1.0936,48038.08,USD,2025-06-23,2025-08-16,4613
9462924A,AU Pty,AR,Sales,3419.91,CAD,0.7354,2515.0,USD,2025-06-01,2025-08-03,4692
E2C5E144,FR SAS,Intercompany,Sales,20222.92,CAD,0.7224,14609.04,USD,2025-06-15,2025-08-07,4554
C4410CF3,UK PLC,AR,Logistics,13188.94,GBP,1.3308,17551.84,USD,2025-05-25,2025-07-18,4268
72F7687E,AU Pty,AP,Manufacturing,162154.57,CNY,0.1412,22896.23,USD,2025-05-30,2025-07-12,4084
804E35B9,US Inc,AP,IT,40957.95,CNY,0.1525,6246.09,USD,2025-06-28,2025-09-26,4275
08E26963,DE GmbH,AP,Sales,39112.74,AUD,0.7466,29201.57,USD,2025-05-09,2025-07-07,4655
FB5606FD,US Inc,AR,R&D,118336.14,EUR,1.0637,125874.15,USD,2025-05-08,2025-07-11,4820
1F53A437,JP Ltd,AP,Logistics,25181.58,CAD,0.7354,18518.53,USD,2025-06-19,2025-08-20,4234
C7F9A3B1,AU Pty,Intercompany,HR,11922.28,EUR,1.0823,12903.48,USD,2025-06-11,2025-08-19,4752
AAF5A04C,CA Corp,AP,Logistics,25727.23,GBP,1.3349,34343.28,USD,2025-05-08,2025-07-27,4713
440A451D,AU Pty,AP,Manufacturing,17702.22,GBP,1.3393,23708.58,USD,2025-06-29,2025-07-14,4049
81B3AFE4,UK PLC,Intercompany,Manufacturing,14657.79,CHF,1.1243,16479.75,USD,2025-05-28,2025-08-11,4443
0386C993,FR SAS,Intercompany,HR,71904.63,JPY,0.0075,539.28,USD,2025-06-20,2025-09-03,4721
CCD95054,CA Corp,Intercompany,Sales,53793.27,GBP,1.3121,70582.15,USD,2025-05-01,2025-06-15,4920
4ACB6BFB,DE GmbH,AR,HR,24686.72,CNY,0.1531,3779.54,USD,2025-06-06,2025-08-31,4305
A650D787,CA Corp,AR,Finance,21557.15,USD,1.0,21557.15,USD,2025-06-28,2025-09-09,4967
AA75C1BB,US Inc,Intercompany,Logistics,24390.09,GBP,1.2692,30955.9,USD,2025-06-02,2025-08-26,4926
6CAB7038,DE GmbH,AP,IT,16611.88,EUR,1.0785,17915.91,USD,2025-05-30,2025-07-28,4718
0E286E41,US Inc,AR,Manufacturing,5851.17,CHF,1.1068,6476.07,USD,2025-05-16,2025-07-29,4697
D7151F20,FR SAS,AP,Logistics,58903.86,CHF,1.139,67091.5,USD,2025-05-19,2025-07-25,4929
18A36498,UK PLC,Intercompany,Sales,61039.54,USD,1.0,61039.54,USD,2025-05-01,2025-05-20,4232
00C02E54,JP Ltd,Intercompany,IT,7722.42,CHF,1.0642,8218.2,USD,2025-05-08,2025-08-05,4508
43856D3D,US Inc,AP,R&D,13235.96,CAD,0.8052,10657.59,USD,2025-06-19,2025-07-29,4861
266A6366,DE GmbH,AP,HR,6867.01,CAD,0.7502,5151.63,USD,2025-05-10,2025-08-02,4567
FD4ADDA7,CA Corp,Intercompany,Finance,16226.62,AUD,0.682,11066.55,USD,2025-05-02,2025-05-31,4410
A4BD650B,CA Corp,AR,IT,29764.3,AUD,0.702,20894.54,USD,2025-06-16,2025-08-24,4045
1125191C,US Inc,AP,Sales,39909.99,EUR,1.1132,44427.8,USD,2025-05-01,2025-07-14,4560
70FE3BAF,AU Pty,AP,Manufacturing,12386.75,USD,1.0,12386.75,USD,2025-06-12,2025-07-11,4581
F2412AA4,US Inc,Intercompany,Finance,9655.55,JPY,0.007,67.59,USD,2025-05-25,2025-08-19,4900
ECB8DC87,UK PLC,AP,Sales,8597.85,USD,1.0,8597.85,USD,2025-06-06,2025-07-30,4050
FC4A7D9D,FR SAS,AP,HR,130606.12,EUR,1.1179,146004.58,USD,2025-05-18,2025-06-26,4517
DF640AC2,DE GmbH,Intercompany,Finance,9729.21,EUR,1.0801,10508.52,USD,2025-05-11,2025-07-03,4593
2B0B2241,CA Corp,AP,Logistics,12735.65,GBP,1.2563,15999.8,USD,2025-06-10,2025-09-06,4194
CA15A85D,FR SAS,Intercompany,IT,8625.14,CHF,1.0837,9347.06,USD,2025-06-05,2025-07-13,4560
39EA75DA,AU Pty,AR,Finance,13730.4,USD,1.0,13730.4,USD,2025-05-06,2025-07-05,4469
E4B0F30F,UK PLC,Intercompany,Sales,8522.02,EUR,1.1052,9418.54,USD,2025-06-04,2025-08-09,4042
D35455EC,AU Pty,AR,Manufacturing,56821.41,CAD,0.745,42331.95,USD,2025-06-27,2025-07-23,4129
F9DAFE93,AU Pty,Intercompany,R&D,20093.56,JPY,0.007,140.65,USD,2025-06-25,2025-09-07,4620
89D912D8,US Inc,AP,Finance,31179.93,USD,1.0,31179.93,USD,2025-06-10,2025-09-06,4238
31EB7E22,FR SAS,Intercompany,HR,35090.86,JPY,0.0065,228.09,USD,2025-05-19,2025-06-08,4405
685DC3B4,JP Ltd,Intercompany,Finance,12940.03,CHF,1.1215,14512.24,USD,2025-05-28,2025-08-26,4081
97783093,UK PLC,AP,Manufacturing,5232.47,CNY,0.148,774.41,USD,2025-05-30,2025-08-28,4828
B8456FDE,UK PLC,AP,Logistics,119733.53,GBP,1.2907,154540.07,USD,2025-05-03,2025-07-22,4809
48C8A13F,JP Ltd,AP,HR,65446.35,CAD,0.7692,50341.33,USD,2025-06-02,2025-08-04,4022
6191F804,JP Ltd,AP,R&D,72005.15,CAD,0.7633,54961.53,USD,2025-06-29,2025-09-22,4758
DB686F33,AU Pty,Intercompany,IT,19128.06,CNY,0.138,2639.67,USD,2025-05-16,2025-08-14,4995
1B2CB1A1,US Inc,AR,Manufacturing,228740.05,JPY,0.0072,1646.93,USD,2025-05-15,2025-06-22,4245
7B1FE7B2,UK PLC,Intercompany,Finance,24564.33,CHF,1.0912,26804.6,USD,2025-05-12,2025-07-17,4429
A640F87F,AU Pty,AP,HR,20805.54,CNY,0.1408,2929.42,USD,2025-05-30,2025-07-29,4161
05C57AFF,UK PLC,AP,Finance,9471.19,CNY,0.1386,1312.71,USD,2025-06-06,2025-08-17,4279
8189CBB1,CA Corp,AP,R&D,10132.13,CNY,0.1417,1435.72,USD,2025-05-03,2025-06-22,4180
36F5412F,JP Ltd,AP,Manufacturing,9975.46,CHF,1.0782,10755.54,USD,2025-06-22,2025-07-30,4426
5571A9FD,US Inc,Intercompany,Finance,40765.86,CAD,0.7373,30056.67,USD,2025-05-12,2025-08-07,4620
C7248C77,US Inc,AP,Finance,7190.61,CHF,1.0818,7778.8,USD,2025-05-15,2025-06-16,4989
58D5F7AE,DE GmbH,Intercompany,Sales,97865.66,CHF,1.0546,103209.13,USD,2025-05-10,2025-07-28,4142
CB05789D,JP Ltd,AR,Logistics,7087.43,USD,1.0,7087.43,USD,2025-05-02,2025-06-28,4865
3642BEFD,AU Pty,AP,Sales,46008.41,CHF,1.1099,51064.73,USD,2025-05-22,2025-06-28,4627
1B9B5DC2,DE GmbH,AP,Finance,29432.12,GBP,1.3017,38311.79,USD,2025-06-13,2025-07-23,4112
65714DE3,US Inc,Intercompany,HR,7603.68,EUR,1.1226,8535.89,USD,2025-05-15,2025-07-12,4758
81F4FB62,CA Corp,AR,HR,6561.25,CAD,0.7718,5063.97,USD,2025-05-27,2025-08-14,4864
B4BB7ED1,JP Ltd,Intercompany,Sales,22090.49,CHF,1.0887,24049.92,USD,2025-05-15,2025-06-30,4330
B9536415,UK PLC,Intercompany,IT,22609.15,AUD,0.7458,16861.9,USD,2025-05-14,2025-07-21,4472
44586791,CA Corp,AR,Manufacturing,41176.78,AUD,0.6676,27489.62,USD,2025-05-18,2025-08-12,4158
4361F2B5,JP Ltd,AR,R&D,75023.63,EUR,1.0827,81228.08,USD,2025-05-05,2025-07-07,4472
BE3863FA,AU Pty,Intercompany,R&D,5845.78,JPY,0.0066,38.58,USD,2025-05-16,2025-08-07,4239
F99FF707,DE GmbH,Intercompany,Logistics,6493.02,CNY,0.1494,970.06,USD,2025-06-07,2025-08-07,4448
AF353D1C,DE GmbH,AP,Manufacturing,1458.49,CNY,0.1512,220.52,USD,2025-06-11,2025-07-17,4570
1D0CAC62,FR SAS,AR,Logistics,19380.45,AUD,0.744,14419.05,USD,2025-05-06,2025-06-06,4914
0FB30292,UK PLC,AP,Logistics,56803.31,JPY,0.0065,369.22,USD,2025-05-20,2025-07-12,4045
AE2E6B7B,FR SAS,AR,R&D,17608.71,CHF,1.1259,19825.65,USD,2025-06-16,2025-08-09,4029
5C1FBF1F,UK PLC,AP,HR,14990.56,CHF,1.1444,17155.2,USD,2025-06-10,2025-08-22,4162
6348943C,DE GmbH,Intercompany,Sales,44123.45,CNY,0.1452,6406.72,USD,2025-05-21,2025-06-10,4390
6E37EB0A,AU Pty,Intercompany,Sales,20429.45,AUD,0.7233,14776.62,USD,2025-06-08,2025-08-23,4395
53D9A3FB,AU Pty,AP,Manufacturing,1911.7,CNY,0.1485,283.89,USD,2025-05-08,2025-07-07,4874
62E75753,US Inc,AP,Logistics,3416.06,JPY,0.0074,25.28,USD,2025-06-07,2025-06-23,4445
E086296D,AU Pty,AR,IT,37961.03,USD,1.0,37961.03,USD,2025-06-23,2025-07-18,4705
08E3A7AA,UK PLC,Intercompany,Logistics,193111.63,EUR,1.134,218988.59,USD,2025-06-03,2025-08-10,4746
0CE19371,JP Ltd,AP,HR,15484.68,CAD,0.7706,11932.49,USD,2025-06-05,2025-06-27,4606
569D5191,US Inc,AR,Sales,15557.2,AUD,0.6727,10465.33,USD,2025-06-14,2025-07-06,4789
0A951B8D,US Inc,AP,IT,16600.36,CHF,1.1438,18987.49,USD,2025-06-12,2025-08-09,4632
9B25AD1B,CA Corp,AR,Manufacturing,2638.43,CAD,0.7858,2073.28,USD,2025-06-18,2025-07-03,4150
3356950B,UK PLC,Intercompany,R&D,8563.11,GBP,1.3407,11480.56,USD,2025-05-16,2025-06-19,4324
96476C85,US Inc,AP,Manufacturing,47221.39,EUR,1.1178,52784.07,USD,2025-05-25,2025-06-23,4224
C30E4DA5,DE GmbH,Intercompany,Sales,16147.69,JPY,0.0073,117.88,USD,2025-05-03,2025-07-02,4407
19A2AB3A,CA Corp,AP,Logistics,55036.06,CNY,0.1502,8266.42,USD,2025-05-24,2025-07-03,4982
C0E950E8,CA Corp,AR,Logistics,29810.07,CAD,0.7758,23126.65,USD,2025-05-07,2025-07-04,4277
347593DD,FR SAS,Intercompany,Sales,23861.92,JPY,0.0071,169.42,USD,2025-05-24,2025-08-03,4161
F40463C7,CA Corp,AP,Logistics,26663.33,CAD,0.7833,20885.39,USD,2025-05-30,2025-06-24,4519
DAFD44AA,JP Ltd,AP,IT,28868.58,AUD,0.7035,20309.05,USD,2025-05-20,2025-06-27,4342
00C90D62,AU Pty,AP,Sales,36519.47,AUD,0.6604,24117.46,USD,2025-06-02,2025-06-28,4047
09C74386,CA Corp,AR,Manufacturing,14411.67,USD,1.0,14411.67,USD,2025-06-11,2025-08-19,4853
7E22B119,CA Corp,AR,Finance,16967.13,USD,1.0,16967.13,USD,2025-05-31,2025-07-23,4429
159539C6,CA Corp,AR,Logistics,53561.07,EUR,1.0952,58660.08,USD,2025-06-10,2025-07-11,4782
A975A783,DE GmbH,AP,Logistics,48884.38,JPY,0.0073,356.86,USD,2025-05-12,2025-08-01,4983
2323274F,DE GmbH,AP,HR,7673.54,USD,1.0,7673.54,USD,2025-06-29,2025-08-03,4596
5DC6C218,DE GmbH,Intercompany,IT,2840.92,GBP,1.315,3735.81,USD,2025-05-24,2025-07-21,4899
F47ED040,US Inc,Intercompany,HR,38886.9,JPY,0.0069,268.32,USD,2025-06-08,2025-08-04,4818
69192C71,DE GmbH,Intercompany,R&D,43080.3,CNY,0.1489,6414.66,USD,2025-05-20,2025-06-09,4770
90C9B038,DE GmbH,Intercompany,HR,14349.04,JPY,0.0074,106.18,USD,2025-06-20,2025-07-23,4450
9E7DB308,CA Corp,AR,Manufacturing,23749.9,USD,1.0,23749.9,USD,2025-06-05,2025-07-25,4487
44FF7DE0,AU Pty,AR,Finance,33280.11,CHF,1.0649,35439.99,USD,2025-06-20,2025-08-13,4461
ACBDBF31,JP Ltd,Intercompany,Sales,12127.71,CNY,0.149,1807.03,USD,2025-06-16,2025-07-05,4368
9A4D57B4,CA Corp,Intercompany,Manufacturing,35242.7,AUD,0.7154,25212.63,USD,2025-05-25,2025-07-03,4415
EAE062F2,UK PLC,Intercompany,Finance,29057.56,CNY,0.1455,4227.87,USD,2025-05-04,2025-05-29,4152
AE911194,AU Pty,AP,R&D,37238.31,AUD,0.6805,25340.67,USD,2025-06-10,2025-08-27,4064
1458A976,US Inc,Intercompany,R&D,2178.76,AUD,0.7059,1537.99,USD,2025-05-31,2025-06-27,4280
2383F804,DE GmbH,Intercompany,HR,15257.07,CHF,1.1161,17028.42,USD,2025-05-05,2025-06-20,4408
51021F11,JP Ltd,Intercompany,R&D,32609.84,CAD,0.7325,23886.71,USD,2025-05-25,2025-06-21,4862
47637AAC,DE GmbH,AR,HR,8493.78,USD,1.0,8493.78,USD,2025-06-03,2025-07-30,4833
2BCBCD1B,UK PLC,Intercompany,HR,30941.01,GBP,1.2838,39722.07,USD,2025-06-14,2025-08-25,4400
E753D8A2,US Inc,AP,HR,3820.74,CHF,1.0977,4194.03,USD,2025-05-01,2025-07-03,4838
6FF942B2,AU Pty,AR,Finance,23561.85,GBP,1.2634,29768.04,USD,2025-06-14,2025-08-21,4783
DF28C769,FR SAS,Intercompany,Finance,25910.43,JPY,0.0071,183.96,USD,2025-05-20,2025-07-23,4227
1C1CC8BA,UK PLC,Intercompany,R&D,23599.58,CAD,0.8175,19292.66,USD,2025-05-12,2025-06-06,4393
BD8445ED,JP Ltd,AR,Sales,7092.01,USD,1.0,7092.01,USD,2025-06-28,2025-09-22,4103
52971080,JP Ltd,AR,Manufacturing,46241.42,CAD,0.7762,35892.59,USD,2025-05-25,2025-07-09,4896
CEEA5C95,DE GmbH,AP,Finance,9267.06,CHF,1.0536,9763.77,USD,2025-05-23,2025-08-15,4520
7D6AB50C,CA Corp,AR,Manufacturing,4729.99,AUD,0.662,3131.25,USD,2025-05-31,2025-07-16,4513
86B54604,DE GmbH,Intercompany,HR,29386.75,USD,1.0,29386.75,USD,2025-05-23,2025-06-08,4347
B1298B89,CA Corp,AR,IT,73409.28,GBP,1.3217,97025.05,USD,2025-06-10,2025-08-04,4767
9B74D440,JP Ltd,Intercompany,IT,20217.93,CAD,0.7493,15149.29,USD,2025-06-22,2025-07-28,4835
8477F1C6,JP Ltd,AP,Sales,10745.89,AUD,0.7412,7964.85,USD,2025-06-28,2025-08-29,4269
69156D58,DE GmbH,Intercompany,R&D,39419.09,CHF,1.1303,44555.4,USD,2025-06-01,2025-06-16,4332
00E2FBB9,AU Pty,AP,Manufacturing,6612.2,CAD,0.765,5058.33,USD,2025-05-20,2025-07-02,4490
ABC3E2DD,UK PLC,AP,Logistics,4844.54,CHF,1.1241,5445.75,USD,2025-05-07,2025-07-18,4395
38F1FCFE,CA Corp,AP,Manufacturing,53301.53,CAD,0.7739,41250.05,USD,2025-06-23,2025-08-09,4857
A3739865,FR SAS,AR,Manufacturing,17695.57,JPY,0.0068,120.33,USD,2025-05-10,2025-08-05,4897
07F6916B,AU Pty,AP,Sales,57010.26,EUR,1.1267,64233.46,USD,2025-05-09,2025-06-05,4955
1B74932D,US Inc,AP,HR,8824.91,CNY,0.1416,1249.61,USD,2025-05-02,2025-07-04,4984
099ACC3F,US Inc,AP,Logistics,13504.37,CHF,1.1358,15338.26,USD,2025-06-27,2025-09-16,4338
4E31E9DC,CA Corp,AR,IT,46141.15,GBP,1.2863,59351.36,USD,2025-06-06,2025-07-24,4812
F3598545,JP Ltd,AP,Finance,24382.21,CHF,1.0602,25850.02,USD,2025-05-04,2025-07-04,4211
31899E58,DE GmbH,AR,HR,13780.62,USD,1.0,13780.62,USD,2025-06-27,2025-07-28,4248
15CE95A4,UK PLC,AR,IT,29676.16,CNY,0.1386,4113.12,USD,2025-05-29,2025-06-13,4687
8733D4EB,UK PLC,AP,R&D,1722.37,USD,1.0,1722.37,USD,2025-06-29,2025-07-20,4264
73AD7678,CA Corp,AP,R&D,40677.95,CHF,1.1095,45132.19,USD,2025-06-15,2025-08-13,4758
CE8CDA40,US Inc,AR,Manufacturing,10829.85,EUR,1.0579,11456.9,USD,2025-05-07,2025-06-28,4333
245DFD6B,DE GmbH,AR,Sales,31995.82,CAD,0.7852,25123.12,USD,2025-06-18,2025-08-15,4387
14FFCB46,UK PLC,Intercompany,Logistics,22739.7,CAD,0.7956,18091.71,USD,2025-06-27,2025-09-23,4707
C47E3000,CA Corp,AP,Finance,4762.61,GBP,1.3311,6339.51,USD,2025-05-30,2025-08-07,4954
02464A96,JP Ltd,Intercompany,R&D,39757.28,GBP,1.2586,50038.51,USD,2025-06-25,2025-08-29,4207
D5596E37,DE GmbH,AP,Manufacturing,41039.87,EUR,1.0562,43346.31,USD,2025-05-04,2025-06-27,4652
236BB147,UK PLC,Intercompany,HR,4688.43,USD,1.0,4688.43,USD,2025-05-22,2025-06-25,4633
4CFEF0F2,UK PLC,AP,Sales,19574.17,CNY,0.1446,2830.42,USD,2025-05-09,2025-07-31,4750
41A579C3,US Inc,AR,IT,19647.53,CHF,1.0697,21016.96,USD,2025-06-28,2025-08-04,4599
5026CEB2,FR SAS,Intercompany,IT,96939.6,JPY,0.007,678.58,USD,2025-06-18,2025-08-26,4019
E20C6AB0,US Inc,Intercompany,Sales,21824.21,JPY,0.0071,154.95,USD,2025-05-08,2025-07-09,4431
E14AA00D,US Inc,AR,R&D,92210.02,CNY,0.1476,13610.2,USD,2025-05-25,2025-08-20,4355
A7CB97B1,JP Ltd,AR,Logistics,32618.26,CNY,0.1456,4749.22,USD,2025-06-05,2025-07-05,4607
042AEEAE,CA Corp,Intercompany,Sales,4165.88,CAD,0.7756,3231.06,USD,2025-06-27,2025-09-02,4801
EFBA6216,FR SAS,Intercompany,Logistics,18955.85,CAD,0.776,14709.74,USD,2025-06-01,2025-06-19,4260
D04CDFD3,DE GmbH,AR,IT,11524.71,GBP,1.3324,15355.52,USD,2025-05-24,2025-06-14,4404
D804D830,FR SAS,Intercompany,Sales,18523.14,JPY,0.007,129.66,USD,2025-06-27,2025-08-17,4354
3808CE93,JP Ltd,Intercompany,Logistics,8791.83,AUD,0.7255,6378.47,USD,2025-06-01,2025-06-23,4455
07EF33BA,US Inc,Intercompany,R&D,13915.15,JPY,0.0074,102.97,USD,2025-05-01,2025-07-15,4248
A76C29AF,DE GmbH,AR,Sales,34733.23,CAD,0.7981,27720.59,USD,2025-06-03,2025-08-28,4434
BD1B7E74,FR SAS,AP,IT,101245.75,USD,1.0,101245.75,USD,2025-06-08,2025-08-20,4945
9ECF0D3D,US Inc,AR,R&D,18265.98,AUD,0.6832,12479.32,USD,2025-05-30,2025-08-02,4975
53B24DB1,JP Ltd,AR,Sales,158374.22,EUR,1.114,176428.88,USD,2025-05-29,2025-08-18,4466
5BD117A5,CA Corp,AR,Logistics,38310.22,GBP,1.2761,48887.67,USD,2025-05-03,2025-05-28,4548
85995E68,AU Pty,Intercompany,Sales,14052.09,CHF,1.1006,15465.73,USD,2025-06-10,2025-06-29,4523
447978FF,AU Pty,Intercompany,Manufacturing,108162.06,EUR,1.0752,116295.85,USD,2025-05-31,2025-07-18,4739
518FD8B5,US Inc,Intercompany,Sales,37354.09,JPY,0.007,261.48,USD,2025-06-26,2025-08-02,4812
416A9132,AU Pty,Intercompany,Sales,4191.2,CAD,0.807,3382.3,USD,2025-05-08,2025-07-20,4399
490E03FC,US Inc,AP,Logistics,5682.08,CNY,0.152,863.68,USD,2025-06-11,2025-09-05,4698
98F49867,JP Ltd,Intercompany,R&D,22393.74,CNY,0.1449,3244.85,USD,2025-06-28,2025-08-30,4813
3AFDE33E,CA Corp,AR,HR,4108.32,CHF,1.0944,4496.15,USD,2025-06-23,2025-08-29,4977
D69666C2,CA Corp,AR,Logistics,6326.87,JPY,0.0074,46.82,USD,2025-05-17,2025-07-27,4411
6147740F,CA Corp,AR,R&D,26763.73,AUD,0.6505,17409.81,USD,2025-06-13,2025-07-03,4706
EEFE9111,DE GmbH,AP,R&D,3660.39,CHF,1.1363,4159.3,USD,2025-05-06,2025-07-12,4835
295781D6,AU Pty,AP,Finance,16480.95,JPY,0.0068,112.07,USD,2025-05-14,2025-05-29,4445
056894FE,US Inc,AR,Logistics,14540.32,EUR,1.0505,15274.61,USD,2025-05-07,2025-06-24,4675
317689B0,CA Corp,AR,Sales,20349.92,CNY,0.1496,3044.35,USD,2025-05-03,2025-06-06,4136
8B8EAA96,FR SAS,AP,Finance,20377.82,AUD,0.7342,14961.4,USD,2025-05-31,2025-08-07,4199
44D8EDE9,DE GmbH,AP,Sales,9517.69,GBP,1.3261,12621.41,USD,2025-05-30,2025-08-05,4071
A345429A,US Inc,Intercompany,Logistics,9690.56,EUR,1.1432,11078.25,USD,2025-05-25,2025-07-03,4520
C7CBCB3E,FR SAS,AR,Sales,3816.67,EUR,1.0925,4169.71,USD,2025-05-06,2025-06-19,4676
60CC523C,UK PLC,Intercompany,Finance,67712.34,AUD,0.7356,49809.2,USD,2025-05-31,2025-08-22,4410
67D5F8CD,FR SAS,Intercompany,Sales,28280.49,CNY,0.1381,3905.54,USD,2025-06-21,2025-07-27,4468
951D7678,UK PLC,AR,R&D,14823.11,AUD,0.6896,10222.02,USD,2025-05-02,2025-07-18,4450
EDC67C17,CA Corp,Intercompany,Logistics,73464.38,CNY,0.1524,11195.97,USD,2025-05-12,2025-06-18,4472
A32EC78F,DE GmbH,Intercompany,HR,9785.44,AUD,0.727,7114.01,USD,2025-06-18,2025-08-29,4940
8B35ECB1,AU Pty,AR,HR,20927.33,JPY,0.0067,140.21,USD,2025-06-04,2025-08-17,4616
B72EA35B,FR SAS,Intercompany,R&D,9828.62,AUD,0.6872,6754.23,USD,2025-06-19,2025-09-11,4451
BF22FB5A,JP Ltd,AP,HR,10279.59,CAD,0.7557,7768.29,USD,2025-05-19,2025-07-03,4365
E83A986C,AU Pty,AP,R&D,142839.38,AUD,0.7244,103472.85,USD,2025-05-13,2025-07-22,4383
ED9A7A65,FR SAS,AP,Sales,2968.38,AUD,0.7363,2185.62,USD,2025-06-08,2025-07-12,4802
312D7C11,UK PLC,AR,HR,19743.95,CAD,0.7912,15621.41,USD,2025-06-19,2025-07-22,4815
7C47F3DA,JP Ltd,AP,Finance,21746.85,JPY,0.0066,143.53,USD,2025-06-25,2025-09-03,4065
C754EFEB,JP Ltd,AR,Finance,164839.57,CHF,1.1422,188279.76,USD,2025-05-12,2025-06-14,4056
5D752343,US Inc,AP,R&D,8682.52,USD,1.0,8682.52,USD,2025-06-24,2025-07-22,4557
69CEAD3C,DE GmbH,AP,IT,142104.31,EUR,1.1487,163235.22,USD,2025-05-04,2025-07-29,4070
4B836416,UK PLC,Intercompany,IT,17687.85,JPY,0.0071,125.58,USD,2025-06-18,2025-08-28,4623
FA01FFB7,AU Pty,AP,HR,6066.56,AUD,0.7487,4542.03,USD,2025-06-28,2025-08-05,4978
1951A156,UK PLC,AR,HR,41100.5,AUD,0.6527,26826.3,USD,2025-05-11,2025-07-23,4905
8883F651,UK PLC,AR,R&D,18814.71,USD,1.0,18814.71,USD,2025-05-16,2025-07-14,4807
3CD9F403,JP Ltd,AP,HR,60581.44,AUD,0.6678,40456.29,USD,2025-05-12,2025-06-03,4533
0B342734,JP Ltd,AR,HR,28933.71,JPY,0.0072,208.32,USD,2025-05-19,2025-08-10,4280
72148259,AU Pty,AP,Logistics,14548.45,CAD,0.7395,10758.58,USD,2025-05-22,2025-07-24,4996
938F10C9,JP Ltd,AP,R&D,34294.07,GBP,1.261,43244.82,USD,2025-06-03,2025-07-07,4899
60583602,AU Pty,AR,Logistics,24508.52,JPY,0.0074,181.36,USD,2025-06-17,2025-08-30,4110
46A309A7,CA Corp,AR,Manufacturing,29327.04,CAD,0.7749,22725.52,USD,2025-06-15,2025-08-06,4691
3CCE7E7B,DE GmbH,Intercompany,Manufacturing,46570.19,EUR,1.0927,50887.25,USD,2025-05-05,2025-06-09,4387
ADFEA3CF,UK PLC,Intercompany,R&D,23196.5,CHF,1.0707,24836.49,USD,2025-05-08,2025-06-05,4104
143B4ADC,DE GmbH,Intercompany,Manufacturing,4961.16,CNY,0.1462,725.32,USD,2025-06-25,2025-08-24,4895
9F932651,FR SAS,Intercompany,Logistics,53569.51,JPY,0.0066,353.56,USD,2025-05-16,2025-07-07,4430
38A6C912,CA Corp,AP,IT,23251.44,CHF,1.1083,25769.57,USD,2025-05-21,2025-08-06,4954
C36AADBE,AU Pty,AP,IT,21320.0,EUR,1.0948,23341.14,USD,2025-05-20,2025-07-03,4000
AF8877EB,UK PLC,AR,HR,69681.58,AUD,0.7193,50121.96,USD,2025-06-18,2025-08-07,4131
05E78CE8,US Inc,Intercompany,Logistics,42267.07,CHF,1.1335,47909.72,USD,2025-06-10,2025-07-28,4428
D56478EA,US Inc,AP,HR,38253.08,GBP,1.2514,47869.9,USD,2025-05-07,2025-06-09,4963
2441C5BF,UK PLC,AP,IT,15014.03,GBP,1.2583,18892.15,USD,2025-06-28,2025-09-09,4786
B82CEC7C,AU Pty,AR,R&D,155223.91,CHF,1.089,169038.84,USD,2025-06-18,2025-08-11,4965
54181521,JP Ltd,AP,Logistics,25277.48,JPY,0.0073,184.53,USD,2025-05-31,2025-08-03,4674
AC689117,AU Pty,Intercompany,Manufacturing,102762.67,JPY,0.0066,678.23,USD,2025-05-15,2025-06-11,4587
57583580,JP Ltd,AR,Finance,53493.89,JPY,0.0072,385.16,USD,2025-05-10,2025-07-04,4281
BB092318,AU Pty,Intercompany,Manufacturing,22421.54,GBP,1.3334,29896.88,USD,2025-06-13,2025-07-25,4296
E778BFA6,US Inc,AR,Logistics,12055.96,CHF,1.054,12706.98,USD,2025-06-03,2025-08-26,4497
